semantic_tokens,IsHatespeech,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
"['THINK', 'NIT', 'UPSET', 'WHITE', 'PEOPLE', 'MUCH', 'BLACK', 'PEOPLE', 'SHOOT', 'POLICE', 'DAY', 'IGNORANT', 'FUCK', 'RACISM', 'NIT', 'PROBLEM', 'MILITARIZED', 'POLICE', 'SEE', 'POLICE', 'CULTURE', 'SICK', 'DISRESPECT', 'POLICE', 'BLACK', 'MAN', 'USE', 'VIOLENCE', 'WELL', 'BET', 'LOGICAL', 'FIGHT', 'COLOUR', 'SKIN', 'GO', 'FURGSON', 'NEXT', 'TIME', 'BRING', 'GUN', 'SHOOT', 'BACK']",False,True,True,False,True,True,False,False,False,False,False,False
"['PIECE', 'SHIT', 'WORLD', 'WELL']",False,True,True,False,False,False,False,False,False,False,False,False
"['REVOLUTION', 'SET', 'NEIGHBOURHOOD', 'FIRE', 'GOOD', 'JOB', 'BURN', 'SUBURB', 'COP', 'LIVE', 'MAKE', 'HOMELESS', 'ACHIVE']",False,True,True,False,True,False,False,False,False,False,False,False
"['LINK', 'POOR', 'LITTLE', 'TRYVON', 'MARTIN', 'LITTLE', 'THUG', 'TIRED', 'BEAT', 'WHITE', 'PERSON', 'GROUND', 'SHOOT', 'EFFORDSEND', 'STORY']",True,True,False,False,False,False,True,False,False,False,False,False
"['REALLY', 'CARE', 'MUCH', 'COP', 'TELL', 'DUMB', 'ASS', 'GIRL', 'UNARM', 'WHITE', 'PEOPLE', 'YEAR', 'KILL', 'BLACK', 'WEEK', 'AGO', 'BLACK', 'COP', 'SHOOT', 'UNARMED', 'WHITE', 'MAN', 'CRIME', 'COMMIT', 'BLACK', 'UNDERSTAND', 'CRIME', 'POVERTY', 'RELATED', 'AD', 'WHITE', 'WOMAN', 'RAPE', 'BLACK', 'REPORT', 'FUCK', 'RAPE', 'POOR', 'ANSWER', 'RAPE', 'HANG', 'NECK', 'DEAD']",False,True,True,False,True,True,False,False,False,False,False,False
"['GIVE', 'FUCK', 'PROTEST', 'BLOCK', 'FUCK', 'TRAFFIC', 'CUNT', 'PISS', 'ELSE', 'DAY', 'HONESTLY', 'CUNT', 'LAW', 'INTENTIONALLY', 'BLOCK', 'TRAFFIC', 'DRIVER', 'RESERVE', 'RIGHT', 'RUN', 'FUCK', 'QUICKEN', 'DARWINISM', 'PROCESS', 'ANYWAY']",False,True,True,False,False,True,False,False,False,False,False,False
['PROTEST'],False,False,False,False,False,False,False,False,False,False,False,False
[],False,False,False,False,False,False,False,False,False,False,False,False
"['KNOW', 'NEVER', 'HOLD', 'HAND', 'RAISE', 'HAND', 'SHOW', 'POLICE', 'FERGUSON', 'RACIST', 'SCUMBAG', 'WATCH', 'TV', 'COUNT', 'LOT', 'RACIST', 'SCUMBAG']",True,True,False,False,False,False,True,False,False,False,False,False
"['SEE', 'ARTICLE', 'MANY', 'CASE', 'GO', 'PRETTY', 'MUCH', 'ONE', 'PARTICULAR', 'ONE', 'MAKE', 'BIG', 'SCENE']",False,False,False,False,False,False,False,False,False,False,False,False
"['BLACK', 'LIFE', 'MATTER', 'TAKE', 'BLACK', 'ASS', 'HOME', 'NOTHIN', 'BLACK', 'ASS']",True,True,False,False,False,False,True,False,False,False,False,False
"['THINK', 'SUPPORTER', 'IMBECILE', 'CLOWN', 'DOPE']",False,True,True,False,False,False,False,False,False,False,False,False
"['ASIAN', 'NAME', 'DINDU', 'NUFFIN']",True,True,False,False,False,False,True,False,False,False,False,False
"['CALL', 'PEACEFULLY', 'PROTEST', 'BURN', 'CAR', 'LOL']",False,False,False,False,False,False,False,False,False,False,False,False
"['BAD', 'RUN', 'HMMMM', 'DUMBASS', 'LIVE', 'MATTER', 'STAY', 'FUCK', 'STREET', 'DUH']",False,True,True,False,True,True,False,False,False,False,False,False
"['GUY', 'KNOW', 'HAPPEN', 'HAND']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'STUPID', 'FUCK', 'WOULDT', 'WORK', 'IDEA', 'FUN', 'LOSER', 'WELL', 'GREAT', 'WORK', 'BURN', 'AUTO', 'PLACE', 'PEOPLE', 'UNEMPLOYED', 'PROVIDE', 'FAMILY', 'GREAT', 'WORK', 'POLICE', 'SHOOT', 'CRIMINAL', 'HAPPEN', 'BLACK', 'PEOPLE', 'DEFINITION', 'SHEEP', 'INDIVIDUAL', 'THINKER']",False,True,True,False,False,False,False,False,False,False,False,False
"['DAY', 'CONSERVATIVE', 'SUPPORT', 'CONFEDERATE', 'FLAGDENIE', 'RACISMAND', 'CRITICIZE', 'BLACK', 'PEOPLE', 'DEEM', 'HERO', 'WHITE', 'GET', 'WHITE', 'WOMAN', 'BLACK', 'FACE', 'SCREEN']",True,True,False,False,False,False,True,False,False,False,False,False
"['REALLY', 'RACE', 'ISSUE', 'POLICE', 'BRUTALITY', 'ISSUE', 'FIRST', 'TIME', 'COP', 'SEND', 'JAIL', 'GROUP', 'POLICE', 'OFFICER', 'SHOOT', 'KILL', 'HOMELESS', 'WHITE', 'MAN', 'WANT', 'LEAVE', 'SPOT', 'HOME', 'SHOOT', 'ATTACK', 'K', 'BEAN', 'BAG', 'LONG', 'DEAD', 'EVEN', 'CAMERA', 'GO', 'JAIL', 'PROBLEM', 'POLICE', 'KEEP', 'IGNORE', 'GET', 'BAD', 'BAD', 'TRY', 'MAKE', 'EXCUSE', 'BAD', 'POLICE', 'OFFICER', 'BEHAVIOR', 'THANKFUL', 'ONE', 'JOB', 'RIGHT']",False,False,False,False,False,False,False,False,False,False,False,False
"['GO', 'PAY', 'STORE', 'OWNER', 'CIGAR', 'BIG', 'GIGANTIC', 'MIKE', 'STOLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['MORON', 'TALK', 'PEACEFUL', 'BURN', 'NATION', 'FLAG', 'IDIOT', 'EVEN', 'SUPPOSE', 'OLD', 'KNOWLEDGE', 'BABY', 'MAKE', 'NOISE']",False,True,True,False,False,False,False,False,False,False,False,False
"['WEIRD', 'WHITE', 'PRETEXT', 'POLICE', 'OFFICER', 'WHITE', 'LESS', 'RISK', 'BLACK', 'POLICE', 'OFFICER', 'KILL', 'WHITE', 'TAKE', 'YEAR', 'PRISON', 'WHITE', 'WHITE', 'BLACK', 'EQUAL']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUY', 'HIRE', 'IDIOT']",False,True,True,False,False,False,False,False,False,False,False,False
"['BROWN', 'DAILY', 'KILLING', 'NONWHITE', 'WHITE', 'COP', 'REALITY']",False,False,False,False,False,False,False,False,False,False,False,False
"['THANK', 'TRUTH', 'SPEAK', 'INNOCENT']",False,False,False,False,False,False,False,False,False,False,False,False
"['SAY', 'MINUTE', 'EASILY', 'RAP', 'CALL', 'DUTY', 'WHITE', 'KID', 'PLAY', 'BTW', 'PRETTY', 'SURE', 'SUM', 'WHITE', 'LYRIC', 'GO', 'RACISM']",False,False,False,False,False,False,False,False,False,False,False,False
"['VIDEO', 'INTERESTING', 'TAKE', 'CLOTHE', 'SEXY', 'CASE', 'REALLY', 'HARD', 'UNDERSTAND', 'COP', 'GOOD', 'RECORD', 'YEAR', 'SERVICE', 'SHOOT', 'TEENAGER', 'HAND', 'WITNESS', 'FRIEND', 'LIE', 'START', 'PROTEST', 'SNOWBALL', 'EFFECT', 'ENSUE', 'WATCH', 'VIDEO', 'STORE', 'SHOW', 'BROWN', 'AGGRESSIVE', 'HARD', 'BELIEVE', 'EVIDENCE', 'MAKE', 'HUGE', 'ERROR', 'JUDGEMENT', 'FIGHT', 'POLICE', 'OFFICER']",False,False,False,False,False,False,False,False,False,False,False,False
"['PATIENT', 'EVER', 'AMBULANCE', 'INJURE', 'BAD', 'MAKE', 'HOSPITAL', 'PROTESTOR', 'LIABLE', 'DIE', 'PROTESTOR', 'CHARGE', 'MAN', 'SLAUGHTER']",False,True,True,False,True,False,False,False,False,False,False,False
"['WHITE', 'RACIST', 'ALWAYS', 'COMMENT', 'SECTION', 'GLAD', 'WHITE', 'EXTERMINATE', 'YEAR', 'WHITE', 'PEACE', 'EARTH']",True,True,False,False,False,False,True,False,False,False,False,False
"['GRAND', 'JURY', 'AMD', 'PROCESSOR', 'MUCH', 'POWER', 'JUSTICE', 'SYSTEM', 'AMD', 'CONNECTION', 'POLICE', 'DEPARTMENT', 'SAYIN', 'HONESTLY']",False,False,False,False,False,False,False,False,False,False,False,False
"['MAKE', 'SAY', 'BOOOSHIT']",False,True,True,False,False,True,False,False,False,False,False,False
"['OBVIOUSLY', 'TAKE', 'WHOEVER', 'WORD', 'HAPPEN', 'TAKE', 'UNPOPULAR', 'STANCE', 'TRY', 'HARD', 'JUSTIFY', 'STANCE', 'CONTRARY', 'NORM', 'LOVE', 'MANY', 'VIDEO', 'LONG', 'WATCH', 'TAKE', 'WORD', 'LAW', 'ENFORCEMENT', 'DAY', 'DISTRUST', 'GOVERNMENT', 'NEXT', 'DAY', 'INSINCERE']",False,False,False,False,False,False,False,False,False,False,False,False
"['THOUGHT', 'WASTE', 'SKIN', 'CATCH', 'DESERT', 'MAKE', 'POPULAR', 'GUY', 'FREE', 'PEOPLE', 'ALLOW', 'PARTY', 'LIVE', 'BOOKEND', 'COUNTRY', 'REST', 'LIBSHIT', 'JUSTICE', 'KNOW', 'MAJORITY', 'REAL', 'DESPISE', 'WAY', 'KNOW', 'DAY', 'CONTINUE', 'EXIST', 'YING', 'MOTHERJUMPER']",True,True,True,False,False,True,False,False,False,False,False,False
"['ODD', 'SAY', 'WAIT', 'GET', 'FACT', 'JUDGE', 'COP', 'RUSH', 'JUDGEMENT', 'ALLEGED', 'SCENARIO', 'FAVOR', 'COP', 'TRUTH', 'KNOW', 'TRUTH', 'MIX', 'SIDE']",False,False,False,False,False,False,False,False,False,False,False,False
"['SUPRA', 'NEED', 'LET', 'HAPPEN']",False,False,False,False,False,False,False,False,False,False,False,False
"['TRAYVON', 'ONLINE', 'NAME', 'NOLIMITNIGGA', 'PEOPLE', 'GET', 'MAD', 'PIECE', 'HUMAN', 'TRASH', 'SHOOT']",True,True,True,False,True,False,True,False,False,False,False,False
"['BROWN', 'GET', 'ASK', 'BLACK', 'PROTESTOR', 'RACIST', 'WHITE', 'HAPPEN']",True,True,True,False,True,False,True,False,False,False,False,False
"['VIDEO', 'PUSH', 'CLERK', 'AROUND', 'REALLY', 'MAKE', 'LOSE', 'SYMPATHY', 'DEFINITELY', 'TELL', 'GUY', 'LIKELY', 'DICKBUT', 'HELL', 'NEED', 'NEW', 'TV', 'WELL', 'RIOT', 'GO', 'LOOT', 'HONOR']",False,True,True,False,False,False,False,False,False,False,False,False
"['NEWS', 'PLAYERSALL', 'PAY', 'LIAR']",False,True,True,False,False,False,False,False,False,False,False,False
"['FOCUS', 'ROLL', 'BLUNT', 'MJ', 'CAUSE', 'HAPPEN', 'MUCH', 'NON', 'CRIMINAL', 'TYPE', 'CRIMINAL', 'TYPE', 'ALSO', 'SMOKE', 'POT', 'POT', 'ABSOLUTELY', 'FACT', 'WALK', 'DRIVE', 'IMPORTANT', 'BRING', 'POT', 'RELATIVE', 'INTEL', 'CRIMINAL', 'TENDENCY', 'SMOKE', 'POT', 'CRIMINAL', 'ALSO', 'TEND', 'SMOKE', 'CIGARETTE', 'DRINK']",False,False,False,False,False,False,False,False,False,False,False,False
['RUN'],False,True,True,False,True,False,False,False,False,False,False,False
"['CORRECTION', 'NEVER', 'VIOLENT', 'PPL', 'PLANET', 'SAY', 'TRUE', 'COME', 'BLACK', 'BLACK', 'CRIME', 'SHIT', 'SINGLE', 'RACE', 'SHIT', 'HAPPEN', 'RACE', 'GLOBE']",False,True,True,False,False,True,False,False,False,False,False,False
"['USELESS', 'COP', 'TALK', 'PROTESTER', 'INSTEAD', 'BREAK', 'HEAD']",False,True,True,False,False,False,False,False,False,False,False,False
"['DUMBER', 'PEOPLE', 'EARTH', 'AMERICAN']",True,True,False,False,False,False,True,True,False,False,False,False
"['STATELESS', 'SOCIETY', 'DISCUSSION', 'EXISTENCE', 'COP', 'USELESS', 'KNOW', 'COP', 'PROTECT', 'STATE', 'CORPORATION', 'TAKE', 'DECISION', 'EXISTENCE', 'PEOPLE', 'SECOND', 'WAW']",False,False,False,False,False,False,False,False,False,False,False,False
['GOOD'],False,False,False,False,False,False,False,False,False,False,False,False
"['SPRAY', 'CUNT', 'RUN']",False,True,True,False,True,True,False,False,False,False,False,False
"['INTERESTING', 'INFORMATIVE']",False,False,False,False,False,False,False,False,False,False,False,False
"['INTELLECTUAL', 'MATURE', 'APPROACH', 'CASE', 'BLACK', 'MAN', 'MANY', 'OLD', 'BLACK', 'MAN', 'PRISON', 'DEAD', 'STICK', 'MATRIX', 'TRUTHER', 'STRUGGLE', 'OLD', 'MAN', 'GUIDE', 'YOUNG', 'MALE', 'OFTEN', 'ENCOUNTER', 'POLICE', 'UNDERSTAND', 'DEAL', 'COP', 'MANY', 'ROLE', 'MODEL', 'COME', 'RAPPER', 'ADVOCATE', 'VIOLENCE', 'POLICE', 'DEER', 'CATCH', 'HEADLIGHT', 'POTENTIAL', 'LIFE', 'DEATH', 'ENCOUNTER', 'RACISM', 'MANY', 'BLACK', 'PEOPLE', 'RANT', 'HATE', 'CRIME', 'CLEARLY', 'ASSAULT', 'STORE', 'CLERK', 'INDICATE', 'PROPENSITY', 'VIOLENCE', 'STOP', 'POINT', 'FINGER', 'ADDRESS', 'PROBLEM', 'BLACK', 'TEEN', 'LACK', 'MALE', 'ROLE', 'MODEL', 'SAY', 'BLACK', 'PEOPLE', 'NEED', 'ADDRESS', 'ALTERNATIVE', 'DEAL', 'SUSPECTSVICTIM', 'DEAL', 'ENCOUNTER', 'RACE', 'START', 'FOCUS', 'SOLUTION', 'POSSIBLE', 'VIOLENT', 'ENCOUNTER', 'ALTERNATIVE', 'SEE', 'PROGRESS', 'POLICE', 'GO', 'PROTEST', 'BURN', 'COMMUNITY', 'RETALITATION', 'POLICE', 'SUPPORT', 'THEORY', 'PRODUCT', 'VIOLENT', 'ENVIRONMENT', 'BURN', 'BUSINESS', 'GO', 'SOLVE', 'PROBLEM', 'POLICE', 'DEPARTMENT', 'COUNTERPRODUCTIVE', 'HOAX']",False,False,False,False,False,False,False,False,False,False,False,False
"['THINK', 'KILL']",False,True,True,False,False,False,False,False,False,False,False,False
"['AGREE', 'RIOTING', 'VIOLENT', 'PROTEST', 'GOOD', 'STUFF']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'JUSTIFY', 'MURDER', 'EVIL']",False,True,True,False,True,False,False,False,False,False,False,False
[],False,False,False,False,False,False,False,False,False,False,False,False
['LYREK'],False,False,False,False,False,False,False,False,False,False,False,False
['RUN'],False,True,True,False,True,False,False,False,False,False,False,False
"['NIGGAS', 'LOVE', 'VICTIM', 'SITUATION', 'SEPARATE', 'BLACK', 'PEOPLE', 'NEED']",True,True,False,False,False,False,True,False,False,False,False,False
"['BUNCH', 'PUSSY', 'WELL', 'CRY', 'PROBLEM', 'ESCALATE', 'STUPID', 'SHIT']",False,True,True,False,False,True,False,False,False,False,False,False
"['CONSTRUCTION', 'WORKER', 'WORK', 'AREA', 'SEE', 'INCIDENT', 'STATE', 'HAND', 'RAISE', 'SURRENDER', 'FIND', 'INTERESTING', 'WITNESS', 'ACCOUNT', 'LIMIT', 'SOLELY', 'ACCOUNT', 'SUPPORT', 'MINORITY', 'VIEWPOINT', 'ADDITIONALLY', 'INNOCENT', 'PROVE', 'GUILTY', 'MINDSET', 'SIMPSON', 'CHARGE', 'NICOLE', 'MURDER', 'EXPLAIN', 'SHOT', 'BROWNS', 'BACK', 'CONVENIENTLY', 'OMIT', 'INFORMATION', 'WITNESS', 'STATE', 'BROWN', 'SURRENDER', 'MENTION', 'SEE', 'SINGLE', 'PICTURE', 'INJURY', 'SUSTAIN', 'POLICE', 'OFFICER', 'BROWN', 'ALLEGEDLY', 'BEAT', 'ACTUALLY', 'BELIEVE', 'PICTURE', 'EXIST', 'MEDIUM', 'SAY', 'OFFICER', 'ACTION', 'MOTIVATE', 'RACISM', 'SAY', 'OFFICER', 'PROBABLY', 'PSYCHOPATHIC', 'TENDENCY', 'SEEM', 'TYPE', 'HIRE', 'POLICE', 'STREET', 'GREAT', 'PRESENTATION', 'HIGHLY', 'HYPOCRITICAL']",False,True,True,False,True,False,False,False,False,False,False,False
"['HATE', 'PEOPLE', 'READ', 'READ', 'BLACK']",True,True,False,False,False,False,True,False,False,False,False,False
"['POLICE', 'LOGIC', 'SHIT', 'BRICK', 'SHOOT', 'QUICK', 'CALL', 'ARMY', 'NUKE']",False,True,True,False,True,False,False,False,False,False,False,False
"['PEOPLE', 'HURT', 'CAUSE', 'HELP', 'DAY', 'ONE', 'RATIONAL', 'BLACKLIVESMATTER', 'SIDE', 'ANYMORE']",False,False,False,False,False,False,False,False,False,False,False,False
"['C', 'BLK', 'LIFE', 'MATTER', 'BULLSHITWITCH', 'CALL', 'BULLSHIT', 'BLACK', 'PEOPLE', 'KILL', 'PERIOD', 'CALL', 'BULLSHITB']",False,True,True,False,True,True,False,False,False,False,False,False
"['MUCH', 'LOGIC', 'INTELLIGENCE', 'MIXED', 'RACE', 'INTELLIGENT', 'WHITE']",True,True,False,False,False,False,True,False,False,False,False,False
"['DICKHEAD', 'SQUARE']",False,True,True,False,False,True,False,False,False,False,False,False
"['CLEARLY', 'RACIST', 'SHRILL', 'CANADIAN', 'VEGATABLE', 'PLANT', 'LIVE', 'BOX', 'TRULY', 'KNOW', 'NEGRO', 'RACE']",False,True,True,False,False,False,False,False,False,False,False,False
['THANK'],False,False,False,False,False,False,False,False,False,False,False,False
"['TELL', 'BREAK', 'LAW', 'BLOCK', 'INTERSTATE', 'TRAFFIC', 'LET', 'HIT', 'VEHICLE', 'TELL', 'LEAVE', 'DRIVER', 'VEHICLE', 'NOY', 'CHARGE', 'INJURY', 'INCUR', 'BILL', 'STAND', 'STREET']",False,True,True,False,False,False,False,False,False,False,False,False
"['MAN', 'OFFICER', 'GET', 'LUCKY', 'VIDEO', 'LIFE', 'STILL', 'RUIN', 'JUROR', 'CONVICT', 'BLACK', 'WAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['SEE', 'BLACK', 'SPEAK', 'TRUTH', 'CONFORM', 'NORM', 'CONSIDER', 'UNCLE', 'TOM', 'SELL']",False,False,False,False,False,False,False,False,False,False,False,False
"['MOLYNEUX', 'SIR', 'DUMB', 'SMART', 'GUY', 'EVER', 'RESEARCHER', 'RESEARCH', 'ENITRE', 'HISTORY', 'BLACKMAN', 'UNDERSTAND', 'THING', 'WAY', 'DETACHTED', 'REALITY', 'COMICAL']",False,True,True,False,False,False,False,False,False,False,False,False
