CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,semantic_tokens,processed_text
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,True,False,False,True,False,False,False,False,False,False,False,THIS DUDE SURE SEEMS TO KNOW A GOOD BIT ABOUT SMOKING WEEDS HMMM ACCORDING THIS CLOWN BECAUSE THIS BLACK MAN WAS SOMEWHAT ON THE GANG SIDE WHICH IS FACTUAL BASED ON THE PHOTOS THAT IT WAS JUSTIFIED TO MURDER AN UNARMED HUMAN BEING ITS NOT OK YOU MFER,"['DUDE', 'SURE', 'SEEM', 'KNOW', 'GOOD', 'BIT', 'SMOKING', 'WEED', 'ACCORD', 'CLOWN', 'BLACK', 'MAN', 'SOMEWHAT', 'GANG', 'SIDE', 'FACTUAL', 'BASE', 'PHOTO', 'JUSTIFY', 'MURDER', 'UNARMED', 'HUMAN', 'OK', 'MFER']",DUDE SURE SEEM KNOW GOOD BIT SMOKING WEED ACCORD CLOWN BLACK MAN SOMEWHAT GANG SIDE FACTUAL BASE PHOTO JUSTIFY MURDER UNARMED HUMAN OK MFER
UgiDRFxEd3lXsHgCoAEC,dG7mZQvaQDk,She spoke what on others want to say....,False,False,False,False,False,False,False,False,False,False,False,False,SHE SPOKE WHAT ON OTHERS WANT TO SAY,"['SPEAK', 'WANT', 'SAY']",SPEAK WANT SAY
UgiWKCAoJJjRsXgCoAEC,9pr1oE34bIM,I can't wait until Jesus comes back so he could take care of all this b s I'm getting so sick and tired of all these racist white people and racist black people damn can we all just get along as a black man I love all white people and black people we have to do away with all this hate in are hearts and try loving each other because all that hate is gonna take us to hell we need to come together because we are all gods children not kkk or black power its just us ,False,False,False,False,False,False,False,False,False,False,False,False,I CANT WAIT UNTIL JESUS COMES BACK SO HE COULD TAKE CARE OF ALL THIS B S IM GETTING SO SICK AND TIRED OF ALL THESE RACIST WHITE PEOPLE AND RACIST BLACK PEOPLE DAMN CAN WE ALL JUST GET ALONG AS A BLACK MAN I LOVE ALL WHITE PEOPLE AND BLACK PEOPLE WE HAVE TO DO AWAY WITH ALL THIS HATE IN ARE HEARTS AND TRY LOVING EACH OTHER BECAUSE ALL THAT HATE IS GONNA TAKE US TO HELL WE NEED TO COME TOGETHER BECAUSE WE ARE ALL GODS CHILDREN NOT KKK OR BLACK POWER ITS JUST US,"['WAIT', 'COME', 'BACK', 'TAKE', 'CARE', 'B', 'GET', 'SICK', 'TIRED', 'RACIST', 'WHITE', 'PEOPLE', 'RACIST', 'BLACK', 'PEOPLE', 'DAMN', 'GET', 'BLACK', 'MAN', 'LOVE', 'WHITE', 'PEOPLE', 'BLACK', 'PEOPLE', 'AWAY', 'HATE', 'HEART', 'TRY', 'LOVE', 'HATE', 'GO', 'TAKE', 'NEED', 'COME', 'TOGETHER', 'GOD', 'CHILD', 'KKK', 'BLACK', 'POWER']",WAIT COME BACK TAKE CARE B GET SICK TIRED RACIST WHITE PEOPLE RACIST BLACK PEOPLE DAMN GET BLACK MAN LOVE WHITE PEOPLE BLACK PEOPLE AWAY HATE HEART TRY LOVE HATE GO TAKE NEED COME TOGETHER GOD CHILD KKK BLACK POWER
Ugj9q6R3gxZpj3gCoAEC,dG7mZQvaQDk,pretty woman dang!,False,False,False,False,False,False,False,False,False,False,False,False,PRETTY WOMAN DANG,"['PRETTY', 'WOMAN', 'DANG']",PRETTY WOMAN DANG
UggF_MnS30YLE3gCoAEC,cT14IbTDW2c,bear mace and gas pedal,True,True,True,False,False,False,False,False,False,False,False,False,BEAR MACE AND GAS PEDAL,"['BEAR', 'MACE', 'GAS', 'PEDAL']",BEAR MACE GAS PEDAL
UgiifTZEiDlZJ3gCoAEC,04kJtp6pVXI,I'll be sure to avoid getting in this guy's taxi cab.,False,False,False,False,False,False,False,False,False,False,False,False,ILL BE SURE TO AVOID GETTING IN THIS GUYS TAXI CAB,"['SURE', 'AVOID', 'GET', 'GUY', 'TAXI', 'CAB']",SURE AVOID GET GUY TAXI CAB
UgwAsmrDSyEC8hOdXt94AaABAg,cT14IbTDW2c,What are they proving by blocking the   road,False,False,False,False,False,False,False,False,False,False,False,False,WHAT ARE THEY PROVING BY BLOCKING THE ROAD,"['PROVE', 'BLOCK', 'ROAD']",PROVE BLOCK ROAD
Ugg2DE0cw-u_DXgCoAEC,dG7mZQvaQDk,Mrs. Hubbard . . . you get it .. Jamyla Bolden died so needlessly ..,False,False,False,False,False,False,False,False,False,False,False,False,MRS HUBBARD YOU GET IT JAMYLA BOLDEN DIED SO NEEDLESSLY,"['GET', 'JAMYLA', 'BOLDEN', 'DIE', 'NEEDLESSLY']",GET JAMYLA BOLDEN DIE NEEDLESSLY
Ugxn7SN75hu9Zy7b3b14AaABAg,cT14IbTDW2c,Should of ran everyone of them over.,True,True,False,True,False,False,False,False,False,False,False,False,SHOULD OF RAN EVERYONE OF THEM OVER,['RUN'],RUN
Uggma-nkAiK-eXgCoAEC,dG7mZQvaQDk,My mother told me the same thing.  God Bless this woman.,False,False,False,False,False,False,False,False,False,False,False,False,MY MOTHER TOLD ME THE SAME THING GOD BLESS THIS WOMAN,"['MOTHER', 'TELL', 'THING', 'BLESS', 'WOMAN']",MOTHER TELL THING BLESS WOMAN
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",False,False,False,False,False,False,False,False,False,False,False,False,HEY ROGAN TELL THEM GOOD COPS TO PUT THEM BAD ONES IN JAIL,"['TELL', 'GOOD', 'COP', 'PUT', 'BAD', 'ONE', 'JAIL']",TELL GOOD COP PUT BAD ONE JAIL
Ugiz1wqOhehmZngCoAEC,9pr1oE34bIM,I was with this till he started advocating 2 parent families in 'black' communities and totally lost me from there.,False,False,False,False,False,False,False,False,False,False,False,False,I WAS WITH THIS TILL HE STARTED ADVOCATING PARENT FAMILIES IN BLACK COMMUNITIES AND TOTALLY LOST ME FROM THERE,"['START', 'ADVOCATE', 'PARENT', 'FAMILY', 'BLACK', 'COMMUNITY', 'TOTALLY', 'LOSE']",START ADVOCATE PARENT FAMILY BLACK COMMUNITY TOTALLY LOSE
UgjOJxjEAvGohHgCoAEC,Dt9-byUhPdg,"""We been at war for 400 years"" please a war was started where three quarter of a million Americans died for you. Stop bitching",True,True,False,False,False,False,False,False,False,False,False,False,WE BEEN AT WAR FOR YEARS PLEASE A WAR WAS STARTED WHERE THREE QUARTER OF A MILLION AMERICANS DIED FOR YOU STOP BITCHING,"['WAR', 'YEAR', 'WAR', 'START', 'QUARTER', 'DIE', 'STOP', 'BITCH']",WAR YEAR WAR START QUARTER DIE STOP BITCH
UgjvMt-VLLvyA3gCoAEC,8HB18hZrhXc,i find this satisfying for some reason,True,True,False,True,False,False,False,False,False,False,False,False,I FIND THIS SATISFYING FOR SOME REASON,"['FIND', 'SATISFYING', 'REASON']",FIND SATISFYING REASON
UghOMcTf-0StdHgCoAEC,dG7mZQvaQDk,PEGGY HUBBARD for PRESIDENT 2016 !!!!,False,False,False,False,False,False,False,False,False,False,False,False,PEGGY HUBBARD FOR PRESIDENT,['PRESIDENT'],PRESIDENT
Ugxg0WuW6HaACEmc1Up4AaABAg,cT14IbTDW2c,California is so stupid ! Just arrest all them and charge them ! Drivers need to get too work To feed their Families,True,False,False,False,False,True,True,True,False,False,False,False,CALIFORNIA IS SO STUPID JUST ARREST ALL THEM AND CHARGE THEM DRIVERS NEED TO GET TOO WORK TO FEED THEIR FAMILIES,"['STUPID', 'ARREST', 'CHARGE', 'DRIVER', 'NEED', 'GET', 'WORK', 'FEED', 'FAMILY']",STUPID ARREST CHARGE DRIVER NEED GET WORK FEED FAMILY
UggiR-zPsqXFt3gCoAEC,9pr1oE34bIM,Great points.  Thank you for trying to calmly dissect this.  Praying the truth comes out and that we all can handle the truth. ,False,False,False,False,False,False,False,False,False,False,False,False,GREAT POINTS THANK YOU FOR TRYING TO CALMLY DISSECT THIS PRAYING THE TRUTH COMES OUT AND THAT WE ALL CAN HANDLE THE TRUTH,"['GREAT', 'POINT', 'THANK', 'TRY', 'CALMLY', 'DISSECT', 'PRAY', 'TRUTH', 'COME', 'HANDLE', 'TRUTH']",GREAT POINT THANK TRY CALMLY DISSECT PRAY TRUTH COME HANDLE TRUTH
UgxPx4fQKiFuD0HDeEd4AaABAg,cT14IbTDW2c,Ahhhhhhh............i love this country,False,False,False,False,False,False,False,False,False,False,False,False,AHHHHHHHI LOVE THIS COUNTRY,"['LOVE', 'COUNTRY']",LOVE COUNTRY
Ugi74Ltg5U6W4XgCoAEC,4rCweDxDqdw,I might be wrong but when a majority of the black community don't vote wouldn't it make sense for there to be an inequality in the city government.,False,False,False,False,False,False,False,False,False,False,False,False,I MIGHT BE WRONG BUT WHEN A MAJORITY OF THE BLACK COMMUNITY DONT VOTE WOULDNT IT MAKE SENSE FOR THERE TO BE AN INEQUALITY IN THE CITY GOVERNMENT,"['WRONG', 'MAJORITY', 'BLACK', 'COMMUNITY', 'VOTE', 'MAKE', 'SENSE', 'INEQUALITY', 'CITY', 'GOVERNMENT']",WRONG MAJORITY BLACK COMMUNITY VOTE MAKE SENSE INEQUALITY CITY GOVERNMENT
UgxbYx5xwD3ym0keB7x4AaABAg,cT14IbTDW2c,Plow through them they will get out of they way.,True,True,False,True,False,False,False,False,False,False,False,False,PLOW THROUGH THEM THEY WILL GET OUT OF THEY WAY,"['PLOW', 'GET', 'WAY']",PLOW GET WAY
Ugi1YfWgbl4QIngCoAEC,TZxEyoplYbI,"police dont try to shoot for legs, arms or other body parts to immobilize someone. every time an officer has to fire their weapon it's because they are using deadly force. they're trained to aim at centre mass, not for other parts of the body.",False,False,False,False,False,False,False,False,False,False,False,False,POLICE DONT TRY TO SHOOT FOR LEGS ARMS OR OTHER BODY PARTS TO IMMOBILIZE SOMEONE EVERY TIME AN OFFICER HAS TO FIRE THEIR WEAPON ITS BECAUSE THEY ARE USING DEADLY FORCE THEYRE TRAINED TO AIM AT CENTRE MASS NOT FOR OTHER PARTS OF THE BODY,"['POLICE', 'TRY', 'SHOOT', 'LEG', 'ARM', 'BODY', 'PART', 'IMMOBILIZE', 'TIME', 'OFFICER', 'FIRE', 'WEAPON', 'USE', 'DEADLY', 'FORCE', 'TRAIN', 'AIM', 'CENTRE', 'MASS', 'PART', 'BODY']",POLICE TRY SHOOT LEG ARM BODY PART IMMOBILIZE TIME OFFICER FIRE WEAPON USE DEADLY FORCE TRAIN AIM CENTRE MASS PART BODY
UgjIdl7xRx3PongCoAEC,#NAME?,It's only Ameland!,True,False,False,False,False,True,True,True,False,False,False,False,ITS ONLY AMELAND,['AMELAND'],AMELAND
Ugh_2nNUObQRbHgCoAEC,4rCweDxDqdw,"Worst TestTube video ever: some of the inequality is by choice: (""white flight""), and or via change in demographics, etc. But the remaining residents DO have a say: THEY VOTE and can put up their own nominees and go to city council meetings and put their grievances before the councilmen, etc. Besides, if this is the supposedly ""post-racial era"" in America, what does the race of leaders matter? Oh, BTW, the title asked what really caused the riots: seems from most accounts the answer is out-of-town LAWBREAKERS.",False,False,False,False,False,False,False,False,False,False,False,False,WORST TESTTUBE VIDEO EVER SOME OF THE INEQUALITY IS BY CHOICE WHITE FLIGHT AND OR VIA CHANGE IN DEMOGRAPHICS ETC BUT THE REMAINING RESIDENTS DO HAVE A SAY THEY VOTE AND CAN PUT UP THEIR OWN NOMINEES AND GO TO CITY COUNCIL MEETINGS AND PUT THEIR GRIEVANCES BEFORE THE COUNCILMEN ETC BESIDES IF THIS IS THE SUPPOSEDLY POSTRACIAL ERA IN AMERICA WHAT DOES THE RACE OF LEADERS MATTER OH BTW THE TITLE ASKED WHAT REALLY CAUSED THE RIOTS SEEMS FROM MOST ACCOUNTS THE ANSWER IS OUTOFTOWN LAWBREAKERS,"['BAD', 'TESTTUBE', 'VIDEO', 'EVER', 'INEQUALITY', 'CHOICE', 'WHITE', 'FLIGHT', 'CHANGE', 'DEMOGRAPHIC', 'REMAIN', 'RESIDENT', 'SAY', 'VOTE', 'PUT', 'NOMINEE', 'GO', 'CITY', 'COUNCIL', 'MEETING', 'PUT', 'GRIEVANCE', 'COUNCILMAN', 'SUPPOSEDLY', 'POSTRACIAL', 'ERA', 'RACE', 'LEADER', 'MATTER', 'BTW', 'TITLE', 'ASK', 'REALLY', 'CAUSE', 'RIOT', 'SEEM', 'ACCOUNT', 'ANSWER', 'OUTOFTOWN', 'LAWBREAKER']",BAD TESTTUBE VIDEO EVER INEQUALITY CHOICE WHITE FLIGHT CHANGE DEMOGRAPHIC REMAIN RESIDENT SAY VOTE PUT NOMINEE GO CITY COUNCIL MEETING PUT GRIEVANCE COUNCILMAN SUPPOSEDLY POSTRACIAL ERA RACE LEADER MATTER BTW TITLE ASK REALLY CAUSE RIOT SEEM ACCOUNT ANSWER OUTOFTOWN LAWBREAKER
Ugx5gEIp5XUZHsxonkh4AaABAg,cT14IbTDW2c,Let's all just relax *slowly grabs 12 gauge*,False,False,False,False,False,False,False,False,False,False,False,False,LETS ALL JUST RELAX SLOWLY GRABS GAUGE,"['LET', 'RELAX', 'SLOWLY', 'GRAB', 'GAUGE']",LET RELAX SLOWLY GRAB GAUGE
UgiEPR1BFBU303gCoAEC,TZxEyoplYbI,Cuumm dowww heeeeerrrr lol it's come down here. ,False,False,False,False,False,False,False,False,False,False,False,False,CUUMM DOWWW HEEEEERRRR LOL ITS COME DOWN HERE,"['LOL', 'COME']",LOL COME
UghkL0TppKc553gCoAEC,9pr1oE34bIM,"Thank you for yet another sobering analysis, Stefan. the amount of bias and deception from the left and the mainstream media has been insane. ",False,False,False,False,False,False,False,False,False,False,False,False,THANK YOU FOR YET ANOTHER SOBERING ANALYSIS STEFAN THE AMOUNT OF BIAS AND DECEPTION FROM THE LEFT AND THE MAINSTREAM MEDIA HAS BEEN INSANE,"['THANK', 'YET', 'SOBER', 'ANALYSIS', 'STEFAN', 'AMOUNT', 'BIAS', 'DECEPTION', 'LEFT', 'MAINSTREAM', 'MEDIUM', 'INSANE']",THANK YET SOBER ANALYSIS STEFAN AMOUNT BIAS DECEPTION LEFT MAINSTREAM MEDIUM INSANE
UghJ14Iw9IfBy3gCoAEC,4rCweDxDqdw,"Ferguson just like any American city is not a prison. If those or any other residents feel that are mistreated, discriminated against, or subjected to illegall search and seizure then my advice is move! Our country is vast and I am confident they can find somewhere in our great nation where they can find a place to be happy and successful. ",False,False,False,False,False,False,False,False,False,False,False,False,FERGUSON JUST LIKE ANY AMERICAN CITY IS NOT A PRISON IF THOSE OR ANY OTHER RESIDENTS FEEL THAT ARE MISTREATED DISCRIMINATED AGAINST OR SUBJECTED TO ILLEGALL SEARCH AND SEIZURE THEN MY ADVICE IS MOVE OUR COUNTRY IS VAST AND I AM CONFIDENT THEY CAN FIND SOMEWHERE IN OUR GREAT NATION WHERE THEY CAN FIND A PLACE TO BE HAPPY AND SUCCESSFUL,"['FERGUSON', 'AMERICAN', 'CITY', 'PRISON', 'RESIDENT', 'FEEL', 'MISTREAT', 'DISCRIMINATED', 'SUBJECT', 'SEARCH', 'SEIZURE', 'ADVICE', 'MOVE', 'COUNTRY', 'VAST', 'CONFIDENT', 'FIND', 'SOMEWHERE', 'GREAT', 'NATION', 'FIND', 'PLACE', 'HAPPY', 'SUCCESSFUL']",FERGUSON AMERICAN CITY PRISON RESIDENT FEEL MISTREAT DISCRIMINATED SUBJECT SEARCH SEIZURE ADVICE MOVE COUNTRY VAST CONFIDENT FIND SOMEWHERE GREAT NATION FIND PLACE HAPPY SUCCESSFUL
Ugg06ovk58usR3gCoAEC,dG7mZQvaQDk,"Peggy, Im a Native american, and I LOVE YOU HONEY",False,False,False,False,False,False,False,False,False,False,False,False,PEGGY IM A NATIVE AMERICAN AND I LOVE YOU HONEY,"['NATIVE', 'LOVE', 'HONEY']",NATIVE LOVE HONEY
UgjgN-JVPu49LHgCoAEC,dG7mZQvaQDk,peggy Hubbard for president,False,False,False,False,False,False,False,False,False,False,False,False,PEGGY HUBBARD FOR PRESIDENT,['PRESIDENT'],PRESIDENT
UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,y'all racists as fuck. god please bless america,True,True,False,False,False,False,False,False,False,False,False,False,YALL RACISTS AS FUCK GOD PLEASE BLESS AMERICA,"['RACIST', 'FUCK', 'BLESS']",RACIST FUCK BLESS
UgiW5j_mTeEZ3XgCoAEC,dG7mZQvaQDk,Peggy I love your video and I once use to stand for black lives matters but now they are using it as an excuse to get away with crime. I know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim.,False,False,False,False,False,False,False,False,False,False,False,False,PEGGY I LOVE YOUR VIDEO AND I ONCE USE TO STAND FOR BLACK LIVES MATTERS BUT NOW THEY ARE USING IT AS AN EXCUSE TO GET AWAY WITH CRIME I KNOW A LOT OF GOOD BLACKS WHO WOULD LIKE THEIR VOICES HEARD BUT THEIR VOICES ARE SILENCED BECAUSE OF THIS NATIONWIDE UPROAR OF BLACK LIVES MATTERS AND THEIR AFRAID IF THEY SAY SOMETHING THEY COULD BE THE NEXT VICTIM,"['LOVE', 'VIDEO', 'USE', 'STAND', 'BLACK', 'LIFE', 'MATTER', 'USE', 'EXCUSE', 'GET', 'AWAY', 'CRIME', 'KNOW', 'LOT', 'GOOD', 'BLACK', 'LIKE', 'VOICE', 'HEAR', 'VOICE', 'SILENCE', 'NATIONWIDE', 'UPROAR', 'BLACK', 'LIFE', 'MATTER', 'AFRAID', 'SAY', 'NEXT', 'VICTIM']",LOVE VIDEO USE STAND BLACK LIFE MATTER USE EXCUSE GET AWAY CRIME KNOW LOT GOOD BLACK LIKE VOICE HEAR VOICE SILENCE NATIONWIDE UPROAR BLACK LIFE MATTER AFRAID SAY NEXT VICTIM
UgjY67u_ceAD6XgCoAEC,TZxEyoplYbI,I like how they say 'hurr' instead of 'here',False,False,False,False,False,False,False,False,False,False,False,False,I LIKE HOW THEY SAY HURR INSTEAD OF HERE,"['LIKE', 'SAY', 'HURR', 'INSTEAD']",LIKE SAY HURR INSTEAD
Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"
Michael Brown deserved to die, he was intoxicated, aggressive and attempted to reach for a cops gun.",True,True,False,True,False,False,False,False,False,False,False,False,MICHAEL BROWN DESERVED TO DIE HE WAS INTOXICATED AGGRESSIVE AND ATTEMPTED TO REACH FOR A COPS GUN,"['DESERVE', 'DIE', 'INTOXICATE', 'AGGRESSIVE', 'ATTEMPT', 'REACH', 'COPS', 'GUN']",DESERVE DIE INTOXICATE AGGRESSIVE ATTEMPT REACH COPS GUN
UgijGlOjRf7hgngCoAEC,dG7mZQvaQDk,"Peggy, I know there are many more fine black women (and men) like you who are sick and tired of the violence and the blame. Thanks for speaking up!",False,False,False,False,False,False,False,False,False,False,False,False,PEGGY I KNOW THERE ARE MANY MORE FINE BLACK WOMEN AND MEN LIKE YOU WHO ARE SICK AND TIRED OF THE VIOLENCE AND THE BLAME THANKS FOR SPEAKING UP,"['KNOW', 'MANY', 'FINE', 'BLACK', 'WOMAN', 'MAN', 'SICK', 'TIRED', 'VIOLENCE', 'BLAME', 'THANK', 'SPEAK']",KNOW MANY FINE BLACK WOMAN MAN SICK TIRED VIOLENCE BLAME THANK SPEAK
UgiTRvecgPKSkXgCoAEC,04kJtp6pVXI,"Old mans way has been tried forever and how well did that worked,  look where we are now. ",False,False,False,False,False,False,False,False,False,False,False,False,OLD MANS WAY HAS BEEN TRIED FOREVER AND HOW WELL DID THAT WORKED LOOK WHERE WE ARE NOW,"['OLD', 'WAY', 'TRY', 'FOREVER', 'WELL', 'WORK', 'LOOK']",OLD WAY TRY FOREVER WELL WORK LOOK
Ugj9JrBQSvQ1mHgCoAEC,04kJtp6pVXI,This guy is a dumbass. He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.,True,True,False,False,False,False,False,False,False,False,False,False,THIS GUY IS A DUMBASS HE CLAIMS THAT POLICED HIRED THUGS TOOK HIS PHONE AND SHOT OFF ROUNDS WITHOUT ANY EVIDENCE TO BACK HIS CLAIMS,"['GUY', 'DUMBASS', 'CLAIM', 'POLICE', 'HIRE', 'THUG', 'TAKE', 'PHONE', 'SHOOT', 'ROUND', 'EVIDENCE', 'BACK', 'CLAIM']",GUY DUMBASS CLAIM POLICE HIRE THUG TAKE PHONE SHOOT ROUND EVIDENCE BACK CLAIM
Ugi2mKmoNhVvB3gCoAEC,dG7mZQvaQDk,"hit the nail on the head !! black lives matter, guess not when they keep killing each other over stupid shit . like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in . i take my hat off to those parents who raise there chlidren to have values and pride in who they are,cause those are the ones who will make a difference . not the drug dealing gang bangers . the only difference there going to makeis one less for the holiday dinners",False,False,False,False,False,False,False,False,False,False,False,False,HIT THE NAIL ON THE HEAD BLACK LIVES MATTER GUESS NOT WHEN THEY KEEP KILLING EACH OTHER OVER STUPID SHIT LIKE GANG LOYALTY AND SELLING DRUGS INSTEAD OF GETTING AN EDUCATION SO YOU ARE ABLE TO GET OUT OF THE GETTO YOUR IN I TAKE MY HAT OFF TO THOSE PARENTS WHO RAISE THERE CHLIDREN TO HAVE VALUES AND PRIDE IN WHO THEY ARECAUSE THOSE ARE THE ONES WHO WILL MAKE A DIFFERENCE NOT THE DRUG DEALING GANG BANGERS THE ONLY DIFFERENCE THERE GOING TO MAKEIS ONE LESS FOR THE HOLIDAY DINNERS,"['HIT', 'NAIL', 'HEAD', 'BLACK', 'LIFE', 'MATTER', 'GUESS', 'KEEP', 'KILL', 'STUPID', 'SHIT', 'GANG', 'LOYALTY', 'SELL', 'DRUG', 'INSTEAD', 'GET', 'EDUCATION', 'ABLE', 'GET', 'GETTO', 'TAKE', 'HAT', 'PARENT', 'RAISE', 'CHLIDREN', 'VALUE', 'PRIDE', 'ONE', 'MAKE', 'DIFFERENCE', 'DRUG', 'DEAL', 'GANG', 'BANGER', 'DIFFERENCE', 'GO', 'MAKEIS', 'LESS', 'HOLIDAY', 'DINNER']",HIT NAIL HEAD BLACK LIFE MATTER GUESS KEEP KILL STUPID SHIT GANG LOYALTY SELL DRUG INSTEAD GET EDUCATION ABLE GET GETTO TAKE HAT PARENT RAISE CHLIDREN VALUE PRIDE ONE MAKE DIFFERENCE DRUG DEAL GANG BANGER DIFFERENCE GO MAKEIS LESS HOLIDAY DINNER
Ughm_dpizWFohHgCoAEC,04kJtp6pVXI,You people are sick! This man is speaking the truth and y'all are just mad. Trying to justify why a young boy who did nothing was shot and killed smh. Y'all are the devil and a disease to this earth! I'll be glad when the sun burns all your asses into extinction and we can have our planet back! Half animal half devil cave beasts!!! ,True,True,False,True,True,False,False,False,False,False,False,False,YOU PEOPLE ARE SICK THIS MAN IS SPEAKING THE TRUTH AND YALL ARE JUST MAD TRYING TO JUSTIFY WHY A YOUNG BOY WHO DID NOTHING WAS SHOT AND KILLED SMH YALL ARE THE DEVIL AND A DISEASE TO THIS EARTH ILL BE GLAD WHEN THE SUN BURNS ALL YOUR ASSES INTO EXTINCTION AND WE CAN HAVE OUR PLANET BACK HALF ANIMAL HALF DEVIL CAVE BEASTS,"['PEOPLE', 'SICK', 'MAN', 'SPEAK', 'TRUTH', 'MAD', 'TRY', 'JUSTIFY', 'YOUNG', 'BOY', 'SHOOT', 'KILL', 'SMH', 'DEVIL', 'DISEASE', 'EARTH', 'ILL', 'GLAD', 'SUN', 'BURN', 'ASS', 'EXTINCTION', 'PLANET', 'ANIMAL', 'HALF', 'DEVIL', 'CAVE', 'BEAST']",PEOPLE SICK MAN SPEAK TRUTH MAD TRY JUSTIFY YOUNG BOY SHOOT KILL SMH DEVIL DISEASE EARTH ILL GLAD SUN BURN ASS EXTINCTION PLANET ANIMAL HALF DEVIL CAVE BEAST
Ugi4NlXtbb117ngCoAEC,8HB18hZrhXc,At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,True,True,False,False,False,False,False,False,False,False,False,False,AT SCREW THE PRICE OF CRAP THAT THINKS HES COOL TO DISRESPECT THE AMERICAN FLAG,"['PRICE', 'CRAP', 'THINK', 'COOL', 'DISRESPECT', 'AMERICAN', 'FLAG']",PRICE CRAP THINK COOL DISRESPECT AMERICAN FLAG
UgiYmeHQGlK1X3gCoAEC,dG7mZQvaQDk,"You freakin' go, girl!!",False,False,False,False,False,False,False,False,False,False,False,False,YOU FREAKIN GO GIRL,"['FREAKIN', 'GO', 'GIRL']",FREAKIN GO GIRL
UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The legal system is inherently racist, same as this CNN reporter",True,True,False,False,False,False,False,False,False,False,False,False,THE LEGAL SYSTEM IS INHERENTLY RACIST SAME AS THIS CNN REPORTER,"['LEGAL', 'SYSTEM', 'INHERENTLY', 'RACIST', 'REPORTER']",LEGAL SYSTEM INHERENTLY RACIST REPORTER
UgiXAtoQ6AKQh3gCoAEC,04kJtp6pVXI,"THIS ARAB PIECE OF SHIT,,, ACTING LIKE HE GETS HARRASSED,, HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL... the same people who steals from his store,, what a moron piece of shit",True,True,False,False,True,True,True,False,False,False,False,False,THIS ARAB PIECE OF SHIT ACTING LIKE HE GETS HARRASSED HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL THE SAME PEOPLE WHO STEALS FROM HIS STORE WHAT A MORON PIECE OF SHIT,"['ARAB', 'PIECE', 'SHIT', 'ACT', 'HARRASSE', 'PARENT', 'STORE', 'YET', 'ACT', 'TREAT', 'BLACK', 'PEOPLE', 'LOL', 'PEOPLE', 'STEAL', 'STORE', 'MORON', 'PIECE', 'SHIT']",ARAB PIECE SHIT ACT HARRASSE PARENT STORE YET ACT TREAT BLACK PEOPLE LOL PEOPLE STEAL STORE MORON PIECE SHIT
